idtag,epcRowId,prevsoc,soc,voltage,amper,energy,prevenergy,diffInSec,accDiff,avgDiffInSec,accAvg,offset,scaled
14:1F:BA:10:C5:E0,332,91,92,653.7,118.2,259950.9,256707.6,150,12125,135,10656,0,12125
14:1F:BA:10:C5:E0,332,92,93,654.1,118.7,263840,259950.9,180,12305,165,10821,0,12305
14:1F:BA:10:C5:E0,332,93,94,654.7,118,267710.7,263840,181,12486,150,10971,0,12486
14:1F:BA:10:C5:E0,346,55,56,663.4,151.9,1326.62,4.31,45,45,143,4835,4790,4835
14:1F:BA:10:C5:E0,346,56,57,665.5,152,4719.8,1326.62,120,165,180,5015,4790,4955
14:1F:BA:10:C5:E0,346,57,58,666.1,151.6,8120.46,4719.8,120,285,165,5180,4790,5075
14:1F:BA:10:C5:E0,346,58,59,666.5,152.2,12342.02,8120.46,150,435,196,5376,4790,5225
14:1F:BA:10:C5:E0,346,59,60,666.5,152.4,15750.04,12342.02,120,555,180,5556,4790,5345
14:1F:BA:10:C5:E0,346,60,61,666.8,152.3,19153.87,15750.04,120,675,180,5736,4790,5465
14:1F:BA:10:C5:E0,346,61,62,666.8,150.8,22511.39,19153.87,120,795,180,5916,4790,5585
14:1F:BA:10:C5:E0,346,62,63,667,150.7,25895.19,22511.39,120,915,180,6096,4790,5705
14:1F:BA:10:C5:E0,346,63,64,667,150.9,30119.1,25895.19,150,1065,195,6291,4790,5855
14:1F:BA:10:C5:E0,346,64,65,667,150.6,33479.73,30119.1,120,1185,180,6471,4790,5975
14:1F:BA:10:C5:E0,346,65,66,667.4,151,36867.93,33479.73,120,1305,180,6651,4790,6095
14:1F:BA:10:C5:E0,346,66,67,667.2,151.3,40229.5,36867.93,120,1425,180,6831,4790,6215
14:1F:BA:10:C5:E0,346,67,68,667.6,151.1,43619.48,40229.5,120,1545,180,7011,4790,6335
14:1F:BA:10:C5:E0,346,68,69,667.8,151.5,47011.31,43619.48,120,1665,180,7191,4790,6455
14:1F:BA:10:C5:E0,346,69,70,668,151.3,51219.49,47011.31,150,1815,195,7386,4790,6605
14:1F:BA:10:C5:E0,346,70,71,668.4,151.4,54613.01,51219.49,120,1935,180,7566,4790,6725
14:1F:BA:10:C5:E0,346,71,72,668.6,151.4,58010.05,54613.01,120,2055,180,7746,4790,6845
14:1F:BA:10:C5:E0,346,72,73,669,151.2,61380.93,58010.05,120,2175,165,7911,4790,6965
14:1F:BA:10:C5:E0,346,73,74,669.4,151.4,64782.02,61380.93,120,2295,165,8076,4790,7085
14:1F:BA:10:C5:E0,346,74,75,670.1,151.3,68157.03,64782.02,120,2415,150,8226,4790,7205
14:1F:BA:10:C5:E0,346,75,76,670.7,151.2,71562.11,68157.03,120,2535,150,8376,4790,7325
14:1F:BA:10:C5:E0,346,76,77,671.3,149.7,74966.31,71562.11,120,2655,150,8526,4790,7445
14:1F:BA:10:C5:E0,346,77,78,671.9,150.2,78322.94,74966.31,120,2775,150,8676,4790,7565
14:1F:BA:10:C5:E0,346,78,79,672.3,149.7,81710.59,78322.94,120,2895,150,8826,4790,7685
14:1F:BA:10:C5:E0,346,79,80,672.6,150.2,85073.05,81710.59,120,3015,150,8976,4790,7805
14:1F:BA:10:C5:E0,346,80,81,672.8,149.7,89304.79,85073.05,150,3165,165,9141,4790,7955
14:1F:BA:10:C5:E0,346,81,82,673,149.5,92697.86,89304.79,120,3285,150,9291,4790,8075
14:1F:BA:10:C5:E0,346,82,83,673,150.2,95221.15,92697.86,90,3375,120,9411,4790,8165
14:1F:BA:10:C5:E0,346,83,84,673.2,149.5,99456.59,95221.15,150,3525,135,9546,4790,8315
14:1F:BA:10:C5:E0,346,84,85,673.2,149.7,102008.2,99456.59,90,3615,120,9666,4790,8405
14:1F:BA:10:C5:E0,346,85,86,673.4,149.7,105374.5,102008.2,120,3735,135,9801,4790,8525
14:1F:BA:10:C5:E0,346,86,87,673.4,150,108769.3,105374.5,120,3855,135,9936,4790,8645
14:1F:BA:10:C5:E0,346,87,88,673.6,150.2,112136.4,108769.3,120,3975,135,10071,4790,8765
14:1F:BA:10:C5:E0,346,88,89,673.8,150,115532.6,112136.4,120,4095,135,10206,4790,8885
14:1F:BA:10:C5:E0,346,89,90,672.3,127,118577.3,115532.6,150,4245,150,10356,4790,9035
14:1F:BA:10:C5:E0,346,90,91,672.6,126.8,122156.5,118577.3,151,4396,165,10521,4790,9186
14:1F:BA:10:C5:E0,346,91,92,672.8,126.6,125026.4,122156.5,120,4516,135,10656,4790,9306
14:1F:BA:10:C5:E0,346,92,93,673.2,127.2,128610.2,125026.4,151,4667,165,10821,4790,9457
14:1F:BA:10:C5:E0,346,93,94,673.4,127.5,131484.9,128610.2,120,4787,150,10971,4790,9577
14:1F:BA:10:C5:E0,346,94,95,673.6,126.6,134359.9,131484.9,120,4907,120,11091,4790,9697
14:1F:BA:10:C5:E0,346,95,96,674.2,126.6,137950.2,134359.9,151,5058,151,11242,4790,9848
14:1F:BA:10:C5:E0,346,96,97,674.6,127.1,140830,137950.2,120,5178,120,11362,4790,9968
14:1F:BA:10:C5:E0,346,97,98,675.2,127.7,143715.2,140830,120,5298,120,11482,4790,10088
14:1F:BA:10:C5:E0,346,98,99,676.5,127.2,147322.3,143715.2,151,5449,151,11633,4790,10239
14:1F:BA:10:C5:E0,346,99,100,25.4,0,159231.8,147322.3,604,6053,604,12237,4790,10843
14:1F:BA:10:C5:E4,324,86,87,674.2,145,2245.18,36.34,78,78,78,334,256,334
14:1F:BA:10:C5:E4,324,87,88,674.6,145.1,5533.14,2245.18,120,198,120,454,256,454
14:1F:BA:10:C5:E4,324,88,89,674.8,145.2,9637.01,5533.14,150,348,150,604,256,604
14:1F:BA:10:C5:E4,324,89,90,674.6,144.6,12899.57,9637.01,120,468,120,724,256,724
14:1F:BA:10:C5:E4,324,90,91,674.6,145.4,16189.12,12899.57,120,588,120,844,256,844
14:1F:BA:10:C5:E4,324,91,92,674.8,144.9,19481.02,16189.12,120,708,120,964,256,964
14:1F:BA:10:C5:E4,324,92,93,674.8,145,23560.84,19481.02,150,858,150,1114,256,1114
14:1F:BA:10:C5:E4,324,93,94,675.2,144.8,26852.8,23560.84,120,978,120,1234,256,1234
14:1F:BA:10:C5:E4,324,94,95,675.4,145.2,30146.56,26852.8,120,1098,120,1354,256,1354
14:1F:BA:10:C5:E4,324,95,96,675.8,144,33413.67,30146.56,120,1218,120,1474,256,1474
14:1F:BA:10:C5:E4,324,96,97,676.3,144.7,36698.07,33413.67,120,1338,120,1594,256,1594
14:1F:BA:10:C5:E4,324,97,98,677.1,144.5,40802.28,36698.07,150,1488,150,1744,256,1744
14:1F:BA:10:C5:E4,324,98,99,678.4,144.2,43252.05,40802.28,90,1578,90,1834,256,1834
14:1F:BA:10:C5:E4,324,99,100,692.4,38.7,50715.02,43252.05,361,1939,361,2195,256,2195
14:1F:BA:10:C5:E4,569,79,80,647.4,156.2,2637.11,0.05,96,96,96,96,0,96
14:1F:BA:10:C5:E4,569,80,81,648.8,155.1,7162.13,2637.11,160,256,160,256,0,256
14:1F:BA:10:C5:E6,378,81,82,652.3,122.7,3447.27,0,160,160,155,2279,2119,2279
14:1F:BA:10:C5:E6,378,82,83,652.7,123,8168.51,3447.27,211,371,181,2460,2119,2490
14:1F:BA:10:C5:E6,378,83,84,652.5,123.2,10863.84,8168.51,120,491,135,2595,2119,2610
14:1F:BA:10:C5:E6,378,84,85,652.7,123.7,14228.56,10863.84,151,642,166,2761,2119,2761
14:1F:BA:10:C5:E6,378,85,86,652.5,123.3,17593.37,14228.56,151,793,151,2912,2119,2912
14:1F:BA:10:C5:E6,378,86,87,652.9,123.7,20293.28,17593.37,120,913,135,3047,2119,3032
14:1F:BA:10:C5:E6,378,87,88,652.7,122.9,23662.19,20293.28,151,1064,166,3213,2119,3183
14:1F:BA:10:C5:E6,378,88,89,652.9,123.2,27032.77,23662.19,151,1215,166,3379,2119,3334
14:1F:BA:10:C5:E6,378,89,90,652.9,123.1,30401.67,27032.77,151,1366,166,3545,2119,3485
14:1F:BA:10:C5:E6,378,90,91,652.9,123.7,34441.6,30401.67,181,1547,181,3726,2119,3666
14:1F:BA:10:C5:E6,378,91,92,652.9,123.7,37833.9,34441.6,150,1697,165,3891,2119,3816
14:1F:BA:10:C5:E6,378,92,93,653.2,123.1,41207.59,37833.9,151,1848,181,4072,2119,3967
14:1F:BA:10:C5:E6,378,93,94,653.6,123.3,45252,41207.59,181,2029,196,4268,2119,4148
14:1F:BA:10:C5:E6,465,70,71,640.8,123.4,4661.19,0,254,254,254,254,0,254
14:1F:BA:10:C5:E6,465,71,72,643.3,123.9,9380.4,4661.19,241,495,241,495,0,495
14:1F:BA:10:C5:E6,465,72,73,644.5,123.8,14073.93,9380.4,211,706,211,706,0,706
14:1F:BA:10:C5:E6,465,73,74,645.2,122.8,18753.28,14073.93,211,917,211,917,0,917
14:1F:BA:10:C5:E6,465,74,75,645.2,123.2,22786.76,18753.28,181,1098,181,1098,0,1098
14:1F:BA:10:C5:E6,465,75,76,645,122.3,26785.36,22786.76,181,1279,181,1279,0,1279
14:1F:BA:10:C5:E6,465,76,77,644.5,119.3,30701.21,26785.36,181,1460,181,1460,0,1460
14:1F:BA:10:C5:E6,465,77,78,644.1,117.8,34559.12,30701.21,181,1641,181,1641,0,1641
14:1F:BA:10:C5:E6,465,78,79,643.7,115.2,38329.27,34559.12,181,1822,181,1822,0,1822
14:1F:BA:10:C5:E6,465,79,80,643.5,114.1,41424.9,38329.27,151,1973,151,1973,0,1973
14:1F:BA:10:C5:E6,465,80,81,643.3,113.4,44507.63,41424.9,151,2124,151,2124,0,2124
14:1F:BA:10:C5:E6,465,81,82,643.3,113.8,47575.29,44507.63,151,2275,155,2279,0,2275
14:1F:BA:10:C5:E6,465,82,83,643.1,112.7,50632.43,47575.29,151,2426,181,2460,0,2426
14:1F:BA:10:C5:E6,465,83,84,643.1,112.4,53670.55,50632.43,151,2577,135,2595,0,2577
14:1F:BA:10:C5:E6,465,84,85,643.1,111.8,57297.97,53670.55,181,2758,166,2761,0,2758
14:1F:BA:10:C5:E6,465,85,86,643.1,113.3,60354.15,57297.97,151,2909,151,2912,0,2909
14:1F:BA:10:C5:E6,465,86,87,643.1,112.1,63360.37,60354.15,150,3059,135,3047,0,3059
14:1F:BA:10:C5:E6,465,87,88,643.1,111.2,67001.07,63360.37,181,3240,166,3213,0,3240
14:1F:BA:10:C5:E6,465,88,89,643.1,111.7,70613.41,67001.07,181,3421,166,3379,0,3421
14:1F:BA:10:C5:E6,465,89,90,643.3,111.7,74233.35,70613.41,181,3602,166,3545,0,3602
14:1F:BA:10:C5:E6,465,90,91,643.3,113.1,77870.57,74233.35,181,3783,181,3726,0,3783
14:1F:BA:10:C5:E6,465,91,92,643.3,111.7,81493.85,77870.57,181,3964,165,3891,0,3964
14:1F:BA:10:C5:E6,465,92,93,643.5,112.1,85721.12,81493.85,211,4175,181,4072,0,4175
14:1F:BA:10:C5:E6,465,93,94,643.7,111.8,89966.02,85721.12,211,4386,196,4268,0,4386
14:1F:BA:10:C5:E7,370,61,62,641.6,123.9,1479.95,0,86,86,86,86,0,86
14:1F:BA:10:C5:E7,370,62,63,643.1,123.4,6239.76,1479.95,241,327,241,327,0,327
14:1F:BA:10:C5:E7,370,63,64,643.9,124.4,10920.67,6239.76,211,538,211,538,0,538
14:1F:BA:10:C5:E7,370,64,65,644.5,124.1,15633.48,10920.67,211,749,211,749,0,749
14:1F:BA:10:C5:E7,370,65,66,645.2,124.9,21033.4,15633.48,241,990,241,990,0,990
14:1F:BA:10:C5:E7,370,66,67,645.6,124.2,25741.03,21033.4,211,1201,211,1201,0,1201
14:1F:BA:10:C5:E7,370,67,68,646.4,124.8,31153.02,25741.03,241,1442,241,1442,0,1442
14:1F:BA:10:C5:E7,370,68,69,647.2,124.7,35876.25,31153.02,211,1653,211,1653,0,1653
14:1F:BA:10:C5:E7,370,69,70,648.3,124.3,40626.45,35876.25,211,1864,211,1864,0,1864
14:1F:BA:10:C5:E7,370,70,71,649.1,124.8,46039.9,40626.45,241,2105,233,2097,0,2105
14:1F:BA:10:C5:E7,370,71,72,649.5,124.3,50806.02,46039.9,211,2316,196,2293,0,2316
14:1F:BA:10:C5:E7,370,72,73,649.9,124.4,55555.42,50806.02,211,2527,211,2504,0,2527
14:1F:BA:10:C5:E7,370,73,74,649.7,125,61002.1,55555.42,241,2768,170,2674,0,2768
14:1F:BA:10:C5:E7,370,74,75,649.9,124.4,65778.32,61002.1,211,2979,180,2854,0,2979
14:1F:BA:10:C5:E7,370,75,76,650.2,124.6,70527.35,65778.32,211,3190,191,3045,0,3190
14:1F:BA:10:C5:E7,370,76,77,650.2,124.5,75978.75,70527.35,241,3431,190,3235,0,3431
14:1F:BA:10:C5:E7,370,77,78,649.9,124.4,80752.81,75978.75,211,3642,160,3395,0,3642
14:1F:BA:10:C5:E7,370,78,79,650.4,125.8,84830.08,80752.81,181,3823,160,3555,0,3823
14:1F:BA:10:C5:E7,370,79,80,650.2,124.5,88909.06,84830.08,181,4004,140,3695,0,4004
14:1F:BA:10:C5:E7,370,80,81,650.6,124.2,92984.55,88909.06,181,4185,140,3835,0,4185
14:1F:BA:10:C5:E7,370,81,82,650.6,124,96386.04,92984.55,151,4336,130,3965,0,4336
14:1F:BA:10:C5:E7,370,82,83,650.8,125.7,100485.2,96386.04,181,4517,150,4115,0,4517
14:1F:BA:10:C5:E7,370,83,84,651,125.3,104566,100485.2,181,4698,130,4245,0,4698
14:1F:BA:10:C5:E7,370,84,85,650.6,124.8,107968.4,104566,151,4849,140,4385,0,4849
14:1F:BA:10:C5:E7,370,85,86,651,124.2,112051.9,107968.4,181,5030,140,4525,0,5030
14:1F:BA:10:C5:E7,370,86,87,651,124.4,116155,112051.9,181,5211,140,4665,0,5211
14:1F:BA:10:C5:E7,370,87,88,651.4,124.4,119565,116155,151,5362,140,4805,0,5362
14:1F:BA:10:C5:E7,370,88,89,651.4,124.5,122973.3,119565,150,5512,130,4935,0,5512
14:1F:BA:10:C5:E7,370,89,90,651.6,124.1,126383.3,122973.3,151,5663,150,5085,0,5663
14:1F:BA:10:C5:E7,370,90,91,651.4,124.5,129793.8,126383.3,151,5814,140,5225,0,5814
14:1F:BA:10:C5:E7,370,91,92,651.8,124.9,133206.1,129793.8,151,5965,150,5375,0,5965
14:1F:BA:10:C5:E7,370,92,93,652,125.6,137295.1,133206.1,181,6146,160,5535,0,6146
14:1F:BA:10:C5:E7,370,93,94,652,125.6,140705.5,137295.1,151,6297,160,5695,0,6297
14:1F:BA:10:C5:E7,475,70,71,647.9,127.4,4743.35,0,226,226,233,2097,1871,2097
14:1F:BA:10:C5:E7,475,71,72,649.3,127.4,8897.81,4743.35,181,407,196,2293,1871,2278
14:1F:BA:10:C5:E7,475,72,73,649.9,128,13753.72,8897.81,211,618,211,2504,1871,2489
14:1F:BA:10:C5:E7,475,73,74,649.6,128,17945.99,13753.72,181,799,170,2674,1871,2670
14:1F:BA:10:C5:E7,475,74,75,649.9,128.1,21424.54,17945.99,151,950,180,2854,1871,2821
14:1F:BA:10:C5:E7,475,75,76,649.9,127.2,25596.46,21424.54,181,1131,191,3045,1871,3002
14:1F:BA:10:C5:E7,475,76,77,649.9,127.5,29080.67,25596.46,151,1282,190,3235,1871,3153
14:1F:BA:10:C5:E7,475,77,78,649.9,128.1,32533.58,29080.67,151,1433,160,3395,1871,3304
14:1F:BA:10:C5:E7,475,78,79,649.9,128.6,36016.57,32533.58,150,1583,160,3555,1871,3454
14:1F:BA:10:C5:E7,475,79,80,649.9,127.7,38782.83,36016.57,120,1703,140,3695,1871,3574
14:1F:BA:10:C5:E7,475,80,81,649.9,127.5,42290.72,38782.83,151,1854,140,3835,1871,3725
14:1F:BA:10:C5:E7,475,81,82,649.9,127.7,45060.49,42290.72,120,1974,130,3965,1871,3845
14:1F:BA:10:C5:E7,475,82,83,649.9,127.8,48545.19,45060.49,151,2125,150,4115,1871,3996
14:1F:BA:10:C5:E7,475,83,84,650.2,127.6,51339.82,48545.19,120,2245,130,4245,1871,4116
14:1F:BA:10:C5:E7,475,84,85,650.2,127.5,54826.72,51339.82,151,2396,140,4385,1871,4267
14:1F:BA:10:C5:E7,475,85,86,650.5,127.5,57620.71,54826.72,120,2516,140,4525,1871,4387
14:1F:BA:10:C5:E7,475,86,87,650.5,128.1,60414.43,57620.71,120,2636,140,4665,1871,4507
14:1F:BA:10:C5:E7,475,87,88,650.5,127.8,63901.38,60414.43,151,2787,140,4805,1871,4658
14:1F:BA:10:C5:E7,475,88,89,650.5,127.8,66694.8,63901.38,120,2907,130,4935,1871,4778
14:1F:BA:10:C5:E7,475,89,90,650.5,127.5,70181.74,66694.8,151,3058,150,5085,1871,4929
14:1F:BA:10:C5:E7,475,90,91,650.5,127.9,73670.45,70181.74,151,3209,140,5225,1871,5080
14:1F:BA:10:C5:E7,475,91,92,650.7,128.5,77157.8,73670.45,151,3360,150,5375,1871,5231
14:1F:BA:10:C5:E7,475,92,93,650.7,128.7,81363.5,77157.8,181,3541,160,5535,1871,5412
14:1F:BA:10:C5:E7,475,93,94,651.3,127.7,84852.91,81363.5,151,3692,160,5695,1871,5563
14:1F:BA:10:C5:E7,478,73,74,648.8,156.3,2604.7,0,90,90,170,2674,2584,2674
14:1F:BA:10:C5:E7,478,74,75,651.3,156,7701.32,2604.7,180,270,180,2854,2584,2854
14:1F:BA:10:C5:E7,478,75,76,652.4,155.1,12796.97,7701.32,181,451,191,3045,2584,3035
14:1F:BA:10:C5:E7,478,76,77,652.4,155.8,17893.67,12796.97,180,631,190,3235,2584,3215
14:1F:BA:10:C5:E7,478,77,78,652.4,155.6,21300.26,17893.67,120,751,160,3395,2584,3335
14:1F:BA:10:C5:E7,478,78,79,652.1,155.6,25523.72,21300.26,150,901,160,3555,2584,3485
14:1F:BA:10:C5:E7,478,79,80,652.4,155.6,28930.93,25523.72,120,1021,140,3695,2584,3605
14:1F:BA:10:C5:E7,478,80,81,652.4,155.6,31465.19,28930.93,90,1111,140,3835,2584,3695
14:1F:BA:10:C5:E7,478,81,82,652.4,155.6,34872.66,31465.19,120,1231,130,3965,2584,3815
14:1F:BA:10:C5:E7,478,82,83,652.4,155.1,38280.52,34872.66,120,1351,150,4115,2584,3935
14:1F:BA:10:C5:E7,478,83,84,652.4,155.6,40815.53,38280.52,90,1441,130,4245,2584,4025
14:1F:BA:10:C5:E7,478,84,85,652.4,155.2,44224.01,40815.53,120,1561,140,4385,2584,4145
14:1F:BA:10:C5:E7,478,85,86,652.4,155.2,47604.93,44224.01,120,1681,140,4525,2584,4265
14:1F:BA:10:C5:E7,478,86,87,652.7,155.5,51014.75,47604.93,120,1801,140,4665,2584,4385
14:1F:BA:10:C5:E7,478,87,88,653,155.1,54426.02,51014.75,120,1921,140,4805,2584,4505
14:1F:BA:10:C5:E7,478,88,89,653,155,57809.34,54426.02,120,2041,130,4935,2584,4625
14:1F:BA:10:C5:E7,478,89,90,653,155.3,62066.32,57809.34,150,2191,150,5085,2584,4775
14:1F:BA:10:C5:E7,478,90,91,653.6,155.3,65474.59,62066.32,120,2311,140,5225,2584,4895
14:1F:BA:10:C5:E7,478,91,92,653.3,154.7,69726.65,65474.59,150,2461,150,5375,2584,5045
14:1F:BA:10:C5:E7,478,92,93,653.8,155.4,73098.12,69726.65,120,2581,160,5535,2584,5165
14:1F:BA:10:C5:E7,478,93,94,654.1,154.8,78188.49,73098.12,180,2761,160,5695,2584,5345
14:1F:BA:10:C5:E9,296,36,37,631.6,116,3452.62,0,171,171,171,171,0,171
14:1F:BA:10:C5:E9,296,37,38,636.9,114.9,8978.16,3452.62,272,443,272,443,0,443
14:1F:BA:10:C5:E9,296,38,39,637.9,115.5,13930,8978.16,241,684,241,684,0,684
14:1F:BA:10:C5:E9,296,39,40,637.9,114.9,19282.55,13930,272,956,272,956,0,956
14:1F:BA:10:C5:E9,296,40,41,637.9,115.1,24227.94,19282.55,241,1197,241,1197,0,1197
14:1F:BA:10:C5:E9,296,41,42,637.9,114.9,29153.35,24227.94,241,1438,202,1399,0,1438
14:1F:BA:10:C5:E9,296,42,43,637.9,115.1,34095.92,29153.35,241,1679,241,1640,0,1679
14:1F:BA:10:C5:E9,296,43,44,637.9,114.9,39645.33,34095.92,272,1951,256,1896,0,1951
14:1F:BA:10:C5:E9,296,44,45,637.9,114.6,44583.93,39645.33,241,2192,226,2122,0,2192
14:1F:BA:10:C5:E9,296,45,46,637.9,114.9,49516.6,44583.93,241,2433,241,2363,0,2433
14:1F:BA:10:C5:E9,296,46,47,637.9,114.8,54428.89,49516.6,241,2674,241,2604,0,2674
14:1F:BA:10:C5:E9,296,47,48,637.9,115.9,59994.07,54428.89,272,2946,241,2845,0,2946
14:1F:BA:10:C5:E9,296,48,49,637.9,114.6,64904.84,59994.07,241,3187,241,3086,0,3187
14:1F:BA:10:C5:E9,296,49,50,637.9,114.8,69735.18,64904.84,241,3428,241,3327,0,3428
14:1F:BA:10:C5:E9,296,50,51,637.9,114.3,75274.01,69735.18,272,3700,241,3568,0,3700
14:1F:BA:10:C5:E9,296,51,52,637.9,114.9,80203.37,75274.01,241,3941,241,3809,0,3941
14:1F:BA:10:C5:E9,296,52,53,637.9,115.5,85133.49,80203.37,241,4182,241,4050,0,4182
14:1F:BA:10:C5:E9,296,53,54,637.9,114.9,90676.45,85133.49,272,4454,241,4291,0,4454
14:1F:BA:10:C5:E9,296,54,55,637.9,115.4,95607.01,90676.45,241,4695,241,4532,0,4695
14:1F:BA:10:C5:E9,296,55,56,637.9,115.4,100516.7,95607.01,241,4936,241,4773,0,4936
14:1F:BA:10:C5:E9,296,56,57,638.2,114.7,105450.2,100516.7,241,5177,226,4999,0,5177
14:1F:BA:10:C5:E9,296,57,58,638.4,114.7,110382.6,105450.2,242,5419,241,5240,0,5419
14:1F:BA:10:C5:E9,296,58,59,638.8,114.9,115930.1,110382.6,272,5691,256,5496,0,5691
14:1F:BA:10:C5:E9,296,59,60,639.4,115,120868.7,115930.1,241,5932,226,5722,0,5932
14:1F:BA:10:C5:E9,296,60,61,639.8,114.7,125810.8,120868.7,241,6173,241,5963,0,6173
14:1F:BA:10:C5:E9,296,61,62,640.2,115.5,131201.2,125810.8,272,6445,256,6219,0,6445
14:1F:BA:10:C5:E9,296,62,63,641,114.7,136150.5,131201.2,241,6686,241,6460,0,6686
14:1F:BA:10:C5:E9,296,63,64,641.5,115.5,141106,136150.5,242,6928,226,6686,0,6928
14:1F:BA:10:C5:E9,296,64,65,642.1,114.9,146675.1,141106,272,7200,256,6942,0,7200
14:1F:BA:10:C5:E9,296,65,66,642.3,114.2,151632.5,146675.1,241,7441,241,7183,0,7441
14:1F:BA:10:C5:E9,296,66,67,642.5,114.3,156594,151632.5,241,7682,226,7409,0,7682
14:1F:BA:10:C5:E9,296,67,68,642.5,115.1,161556.1,156594,241,7923,241,7650,0,7923
14:1F:BA:10:C5:E9,296,68,69,642.5,114.2,167131.9,161556.1,272,8195,256,7906,0,8195
14:1F:BA:10:C5:E9,296,69,70,642.7,114.7,172072.9,167131.9,241,8436,226,8132,0,8436
14:1F:BA:10:C5:E9,296,70,71,642.7,114.5,177056.7,172072.9,242,8678,241,8373,0,8678
14:1F:BA:10:C5:E9,296,71,72,642.9,114.8,182617.3,177056.7,271,8949,256,8629,0,8949
14:1F:BA:10:C5:E9,296,72,73,642.9,115.4,187579,182617.3,241,9190,241,8870,0,9190
14:1F:BA:10:C5:E9,296,73,74,643.1,114.6,192542.4,187579,241,9431,226,9096,0,9431
14:1F:BA:10:C5:E9,296,74,75,643.1,115.5,197506.8,192542.4,241,9672,241,9337,0,9672
14:1F:BA:10:C5:E9,296,75,76,643.3,114.6,202448.8,197506.8,241,9913,226,9563,0,9913
14:1F:BA:10:C5:E9,296,76,77,643.5,115.5,208055.2,202448.8,272,10185,226,9789,0,10185
14:1F:BA:10:C5:E9,296,77,78,643.7,114.6,213002.9,208055.2,241,10426,226,10015,0,10426
14:1F:BA:10:C5:E9,296,78,79,643.5,115.1,217971.1,213002.9,241,10667,196,10211,0,10667
14:1F:BA:10:C5:E9,296,79,80,643.9,114.6,221711.1,217971.1,181,10848,181,10392,0,10848
14:1F:BA:10:C5:E9,296,80,81,644.1,115,225430,221711.1,181,11029,181,10573,0,11029
14:1F:BA:10:C5:E9,296,81,82,644.3,114.6,229763.4,225430,211,11240,196,10769,0,11240
14:1F:BA:10:C5:E9,296,82,83,644.5,114.5,233506.3,229763.4,181,11421,166,10935,0,11421
14:1F:BA:10:C5:E9,296,83,84,644.5,115.1,236610.7,233506.3,151,11572,151,11086,0,11572
14:1F:BA:10:C5:E9,296,84,85,644.8,115.3,239098.7,236610.7,120,11692,120,11206,0,11692
14:1F:BA:10:C5:E9,296,85,86,645,115.1,242205.6,239098.7,151,11843,151,11357,0,11843
14:1F:BA:10:C5:E9,296,86,87,644.8,115.5,245311.8,242205.6,151,11994,150,11507,0,11994
14:1F:BA:10:C5:E9,296,87,88,645.2,115.2,249056.1,245311.8,181,12175,166,11673,0,12175
14:1F:BA:10:C5:E9,296,88,89,645,114.6,251990.7,249056.1,151,12326,135,11808,0,12326
14:1F:BA:10:C5:E9,296,89,90,645.6,114.3,255572.8,251990.7,181,12507,166,11974,0,12507
14:1F:BA:10:C5:E9,296,90,91,646,114.7,258687.3,255572.8,151,12658,166,12140,0,12658
14:1F:BA:10:C5:E9,296,91,92,646.4,114.6,262421.9,258687.3,181,12839,166,12306,0,12839
14:1F:BA:10:C5:E9,296,92,93,646.8,114.6,266177.6,262421.9,181,13020,166,12472,0,13020
14:1F:BA:10:C5:E9,296,93,94,647.4,114.9,269919.7,266177.6,181,13201,152,12624,0,13201
14:1F:BA:10:C5:E9,361,93,94,653.3,151.9,2725.01,5.33,96,96,152,12624,12528,12624
14:1F:BA:10:C5:E9,492,41,42,641.4,127,3422.17,0.42,164,164,202,1399,1235,1399
14:1F:BA:10:C5:E9,492,42,43,643.1,127.2,8898.76,3422.17,241,405,241,1640,1235,1640
14:1F:BA:10:C5:E9,492,43,44,643.1,127.8,14414.3,8898.76,241,646,256,1896,1235,1881
14:1F:BA:10:C5:E9,492,44,45,643.4,128.1,19247.6,14414.3,211,857,226,2122,1235,2092
14:1F:BA:10:C5:E9,492,45,46,643.4,128.2,24748.61,19247.6,241,1098,241,2363,1235,2333
14:1F:BA:10:C5:E9,492,46,47,643.7,127.6,30276.14,24748.61,241,1339,241,2604,1235,2574
14:1F:BA:10:C5:E9,492,47,48,643.7,128.1,35094.67,30276.14,211,1550,241,2845,1235,2785
14:1F:BA:10:C5:E9,492,48,49,643.7,127.5,40625.64,35094.67,241,1791,241,3086,1235,3026
14:1F:BA:10:C5:E9,492,49,50,643.7,127.4,46156.34,40625.64,241,2032,241,3327,1235,3267
14:1F:BA:10:C5:E9,492,50,51,644,127.6,51000.69,46156.34,211,2243,241,3568,1235,3478
14:1F:BA:10:C5:E9,492,51,52,644,127.7,56507.36,51000.69,241,2484,241,3809,1235,3719
14:1F:BA:10:C5:E9,492,52,53,644.3,128.2,62043.99,56507.36,241,2725,241,4050,1235,3960
14:1F:BA:10:C5:E9,492,53,54,644.3,127.8,66894.29,62043.99,211,2936,241,4291,1235,4171
14:1F:BA:10:C5:E9,492,54,55,644.3,127.5,72434.11,66894.29,241,3177,241,4532,1235,4412
14:1F:BA:10:C5:E9,492,55,56,644.5,127.8,77970.03,72434.11,241,3418,241,4773,1235,4653
14:1F:BA:10:C5:E9,492,56,57,645.1,127.6,82802.75,77970.03,211,3629,226,4999,1235,4864
14:1F:BA:10:C5:E9,492,57,58,644.8,127.2,88343.99,82802.75,241,3870,241,5240,1235,5105
